   YEAR     MONTH      DAY       HOUR      MIN       SEC       RECNO     KINDAT      KINST       UT1_UNIX        UT2_UNIX       GDLAT      GLON       GDALT       SAT_ID         MLT         MLAT       MLONG         NE       HOR_ION_V VERT_ION_V       BD        B_FORWARD       B_PERP       DIFF_BD      DIFF_B_FOR   DIFF_B_PERP  
     2013         5        14        12         1        42      43302      10117       8100 1368532902.000   1368532903.000      -68.12     109.95     868.66             17     17.41519     -82.18     148.56   1.25380e+10     -815.5       27.8  -4.17130e-05   1.19800e-06  -5.01500e-06  -1.22000e-07   6.50000e-08   1.29000e-07  
     2013         5        14        12         1        43      43303      10117       8100 1368532903.000   1368532904.000      -68.07     109.88     868.64             17     17.41413     -82.12     148.62   1.24710e+10     -815.5       13.9  -4.17120e-05   1.21900e-06  -5.01300e-06  -1.23000e-07   6.50000e-08   1.29000e-07  
     2013         5        14        12         1        44      43304      10117       8100 1368532904.000   1368532905.000      -68.02     109.81     868.62             17     17.41307     -82.07     148.68   1.23560e+10     -774.5       13.9  -4.17110e-05   1.24000e-06  -5.01100e-06  -1.22000e-07   6.50000e-08   1.30000e-07  
     2013         5        14        12         1        45      43305      10117       8100 1368532905.000   1368532906.000      -67.97     109.73     868.60             17     17.41201     -82.01     148.74   1.22590e+10     -774.5       13.9  -4.17090e-05   1.26200e-06  -5.00900e-06  -1.20000e-07   6.80000e-08   1.31000e-07  
     2013         5        14        12         1        46      43306      10117       8100 1368532906.000   1368532907.000      -67.91     109.66     868.58             17     17.41095     -81.95     148.80   1.21640e+10     -774.5       13.9  -4.17080e-05   1.28300e-06  -5.00900e-06  -1.18000e-07   6.80000e-08   1.29000e-07  
     2013         5        14        12         1        47      43307      10117       8100 1368532907.000   1368532908.000      -67.86     109.59     868.56             17     17.40989     -81.90     148.86   1.15820e+10     -774.5       27.8  -4.17070e-05   1.30500e-06  -5.00800e-06  -1.18000e-07   6.80000e-08   1.28000e-07  
     2013         5        14        12         1        48      43308      10117       8100 1368532908.000   1368532909.000      -67.81     109.52     868.54             17     17.40883     -81.84     148.92   1.12880e+10     -774.5       27.8  -4.17050e-05   1.32400e-06  -5.00500e-06  -1.19000e-07   6.70000e-08   1.28000e-07  
     2013         5        14        12         1        49      43309      10117       8100 1368532909.000   1368532910.000      -67.75     109.44     868.52             17     17.40777     -81.79     148.98   1.12150e+10     -774.5       41.7  -4.17040e-05   1.34600e-06  -5.00400e-06  -1.18000e-07   6.70000e-08   1.26000e-07  
     2013         5        14        12         1        50      43310      10117       8100 1368532910.000   1368532911.000      -67.70     109.37     868.50             17     17.40671     -81.73     149.05   1.31690e+10     -747.1       41.7  -4.17020e-05   1.36600e-06  -5.00300e-06  -1.18000e-07   6.70000e-08   1.25000e-07  
     2013         5        14        12         1        51      43311      10117       8100 1368532911.000   1368532912.000      -67.65     109.30     868.49             17     17.40565     -81.68     149.11   1.67860e+10     -747.1       41.7  -4.17010e-05   1.38700e-06  -5.00100e-06  -1.19000e-07   6.90000e-08   1.27000e-07  
     2013         5        14        12         1        52      43312      10117       8100 1368532912.000   1368532913.000      -67.59     109.22     868.47             17     17.40459     -81.62     149.17   1.88870e+10     -719.7       41.7  -4.17000e-05   1.40700e-06  -4.99900e-06  -1.20000e-07   7.00000e-08   1.29000e-07  
     2013         5        14        12         1        53      43313      10117       8100 1368532913.000   1368532914.000      -67.54     109.15     868.45             17     17.40353     -81.57     149.23   2.19380e+10     -719.7       13.9  -4.16980e-05   1.42700e-06  -4.99800e-06  -1.20000e-07   6.90000e-08   1.27000e-07  
     2013         5        14        12         1        54      43314      10117       8100 1368532914.000   1368532915.000      -67.49     109.08     868.43             17     17.40247     -81.51     149.29   1.36590e+10     -747.1       13.9  -4.16970e-05   1.44700e-06  -4.99600e-06  -1.20000e-07   6.80000e-08   1.27000e-07  
     2013         5        14        12         1        55      43315      10117       8100 1368532915.000   1368532916.000      -67.44     109.00     868.41             17     17.40141     -81.46     149.35   1.15590e+10     -747.1       27.8  -4.16950e-05   1.46800e-06  -4.99500e-06  -1.18000e-07   6.90000e-08   1.27000e-07  
     2013         5        14        12         1        56      43316      10117       8100 1368532916.000   1368532917.000      -67.38     108.93     868.39             17     17.40035     -81.40     149.41   1.35050e+10     -760.8       27.8  -4.16930e-05   1.48900e-06  -4.99300e-06  -1.18000e-07   7.10000e-08   1.32000e-07  
     2013         5        14        12         1        57      43317      10117       8100 1368532917.000   1368532918.000      -67.33     108.86     868.37             17     17.39929     -81.35     149.47   1.41930e+10     -760.8       41.7  -4.16920e-05   1.50900e-06  -4.99200e-06  -1.18000e-07   7.20000e-08   1.31000e-07  
     2013         5        14        12         1        58      43318      10117       8100 1368532918.000   1368532919.000      -67.28     108.79     868.35             17     17.39823     -81.29     149.53   1.33060e+10     -733.4       41.7  -4.16900e-05   1.52900e-06  -4.99100e-06  -1.17000e-07   7.10000e-08   1.28000e-07  
     2013         5        14        12         1        59      43319      10117       8100 1368532919.000   1368532920.000      -67.22     108.71     868.33             17     17.39717     -81.24     149.59   1.31070e+10     -733.4       41.7  -4.16880e-05   1.54900e-06  -4.99000e-06  -1.17000e-07   7.00000e-08   1.26000e-07  
     2013         5        14        12         2         0      43320      10117       8100 1368532920.000   1368532921.000      -67.17     108.64     868.31             17     17.39611     -81.18     149.65   1.89640e+10     -692.2       41.7  -4.16860e-05   1.57000e-06  -4.98900e-06  -1.17000e-07   6.90000e-08   1.25000e-07  
     2013         5        14        12         2         1      43321      10117       8100 1368532921.000   1368532922.000      -67.12     108.58     868.29             17     17.39737     -81.12     149.69   2.29790e+10     -692.2       41.7  -4.16850e-05   1.59000e-06  -4.98700e-06  -1.19000e-07   6.80000e-08   1.26000e-07  
     2013         5        14        12         2         2      43322      10117       8100 1368532922.000   1368532923.000      -67.06     108.53     868.26             17     17.39863     -81.06     149.73   1.54050e+10     -664.8       41.7  -4.16830e-05   1.61100e-06  -4.98500e-06  -1.19000e-07   6.90000e-08   1.26000e-07  
     2013         5        14        12         2         3      43323      10117       8100 1368532923.000   1368532924.000      -67.01     108.47     868.24             17     17.39989     -81.01     149.78   1.75450e+10     -664.8       41.7  -4.16810e-05   1.62900e-06  -4.98300e-06  -1.18000e-07   6.80000e-08   1.27000e-07  
     2013         5        14        12         2         4      43324      10117       8100 1368532924.000   1368532925.000      -66.95     108.41     868.22             17     17.40115     -80.95     149.82   2.24020e+10     -637.2       41.7  -4.16790e-05   1.64900e-06  -4.98200e-06  -1.17000e-07   6.80000e-08   1.27000e-07  
     2013         5        14        12         2         5      43325      10117       8100 1368532925.000   1368532926.000      -66.90     108.36     868.20             17     17.40241     -80.89     149.86   2.35850e+10     -637.2       55.6  -4.16770e-05   1.66800e-06  -4.97700e-06  -1.16000e-07   6.80000e-08   1.31000e-07  
     2013         5        14        12         2         6      43326      10117       8100 1368532926.000   1368532927.000      -66.84     108.30     868.17             17     17.40367     -80.83     149.90   2.92950e+10     -609.7       55.6  -4.16760e-05   1.68900e-06  -4.97400e-06  -1.17000e-07   6.80000e-08   1.29000e-07  
     2013         5        14        12         2         7      43327      10117       8100 1368532927.000   1368532928.000      -66.79     108.24     868.15             17     17.40493     -80.78     149.94   3.56100e+10     -609.7       41.7  -4.16730e-05   1.70800e-06  -4.97100e-06  -1.16000e-07   6.60000e-08   1.29000e-07  
     2013         5        14        12         2         8      43328      10117       8100 1368532928.000   1368532929.000      -66.74     108.19     868.13             17     17.40619     -80.72     149.98   2.88330e+10     -623.5       41.7  -4.16700e-05   1.72800e-06  -4.97000e-06  -1.15000e-07   6.50000e-08   1.28000e-07  
     2013         5        14        12         2         9      43329      10117       8100 1368532929.000   1368532930.000      -66.68     108.13     868.10             17     17.40744     -80.66     150.03   4.26810e+10     -623.5       27.8  -4.16690e-05   1.74700e-06  -4.96900e-06  -1.16000e-07   6.40000e-08   1.28000e-07  
     2013         5        14        12         2        10      43330      10117       8100 1368532930.000   1368532931.000      -66.63     108.07     868.08             17     17.40870     -80.60     150.07   5.37760e+10     -637.2       27.8  -4.16670e-05   1.76800e-06  -4.96700e-06  -1.18000e-07   6.60000e-08   1.30000e-07  
     2013         5        14        12         2        11      43331      10117       8100 1368532931.000   1368532932.000      -66.57     108.01     868.06             17     17.40996     -80.54     150.11   6.12720e+10     -641.8       13.9  -4.16650e-05   1.78800e-06  -4.96600e-06  -1.18000e-07   6.70000e-08   1.30000e-07  
     2013         5        14        12         2        12      43332      10117       8100 1368532932.000   1368532933.000      -66.52     107.96     868.04             17     17.41122     -80.49     150.15   4.51880e+10     -651.0        0.0  -4.16620e-05   1.80800e-06  -4.96400e-06  -1.18000e-07   6.60000e-08   1.30000e-07  
     2013         5        14        12         2        13      43333      10117       8100 1368532933.000   1368532934.000      -66.46     107.90     868.01             17     17.41248     -80.43     150.19   3.88780e+10     -669.3       23.2  -4.16590e-05   1.82700e-06  -4.96200e-06  -1.17000e-07   6.30000e-08   1.28000e-07  
     2013         5        14        12         2        14      43334      10117       8100 1368532934.000   1368532935.000      -66.41     107.84     867.99             17     17.41374     -80.37     150.24   3.81390e+10     -673.9       32.4  -4.16580e-05   1.84600e-06  -4.96000e-06  -1.16000e-07   6.10000e-08   1.27000e-07  
